,index,date,hour,fluid_temp,ground_temp,air_umidity,air_temp,gas_umidity,gas_temp,dm3_gas,bio_id,phase_test,Month,Hour
288,5397,2022-05-06,16:09:41,19.44,19.56,75.5,19.9,,,0.01,1,2,5,16
289,5398,2022-05-06,16:24:42,19.44,19.56,78.8,19.0,,,0.0,1,2,5,16
290,5399,2022-05-06,16:39:41,19.44,19.56,80.1,18.7,,,0.0,1,2,5,16
291,5400,2022-05-06,16:39:49,19.44,19.56,81.2,18.3,,,0.0,1,2,5,16
292,5401,2022-05-06,16:40:12,19.44,19.56,81.2,18.3,,,0.0,1,2,5,16
293,5402,2022-05-06,17:09:42,19.44,19.56,84.6,17.8,,,0.0,1,2,5,17
294,5403,2022-05-06,17:24:43,19.44,19.56,85.6,17.3,,,0.0,1,2,5,17
295,5404,2022-05-06,17:39:49,19.44,19.56,88.6,16.4,,,0.0,1,2,5,17
296,5405,2022-05-06,17:55:13,19.44,19.56,90.8,15.9,,,0.0,1,2,5,17
297,5406,2022-05-06,18:10:13,19.44,19.56,92.2,15.3,,,0.0,1,2,5,18
298,5407,2022-05-06,18:25:12,19.44,19.5,93.3,15.0,,,0.0,1,2,5,18
299,5408,2022-05-06,18:40:15,19.44,19.5,93.6,14.8,,,0.0,1,2,5,18
300,5409,2022-05-06,18:40:21,19.44,19.5,93.6,14.8,,,0.0,1,2,5,18
301,5410,2022-05-06,18:55:46,19.44,19.56,94.0,14.6,,,0.0,1,2,5,18
302,5411,2022-05-06,19:25:45,19.44,19.5,94.8,14.1,,,0.0,1,2,5,19
303,5412,2022-05-06,19:40:45,19.44,19.5,94.9,14.1,,,0.0,1,2,5,19
304,5413,2022-05-06,19:41:11,19.44,19.5,94.9,14.1,,,0.0,1,2,5,19
305,5414,2022-05-06,20:10:45,19.44,19.56,95.6,13.6,,,0.0,1,2,5,20
306,5415,2022-05-06,20:40:48,19.44,19.5,96.5,13.1,,,0.0,1,2,5,20
307,5416,2022-05-06,20:55:45,19.44,19.5,96.9,12.9,,,0.0,1,2,5,20
308,5417,2022-05-06,21:25:46,19.44,19.5,96.2,13.1,,,0.0,1,2,5,21
309,5418,2022-05-06,21:40:46,19.44,19.5,96.7,12.6,,,0.0,1,2,5,21
310,5419,2022-05-06,21:55:45,19.44,19.5,96.8,12.4,,,0.0,1,2,5,21
311,5420,2022-05-06,22:10:48,19.44,19.5,97.0,12.2,,,0.0,1,2,5,22
312,5421,2022-05-06,22:55:46,19.44,19.5,97.9,11.6,,,0.0,1,2,5,22
313,5422,2022-05-06,23:10:46,19.44,19.56,98.1,11.3,,,0.0,1,2,5,23
314,5423,2022-05-06,23:25:47,19.44,19.56,98.1,11.2,,,0.0,1,2,5,23
315,5424,2022-05-06,23:40:46,19.44,19.5,98.2,11.0,,,0.0,1,2,5,23
316,6995,2022-04-01,00:20:14,21.94,22.69,99.6,12.7,,,0.0,1,2,4,0
317,6996,2022-04-01,00:35:15,21.94,22.69,99.4,12.6,,,0.0,1,2,4,0
318,6997,2022-04-01,00:50:16,21.94,22.69,99.5,12.6,,,0.0,1,2,4,0
319,6998,2022-04-01,00:50:42,21.94,22.69,99.5,12.6,,,0.0,1,2,4,0
320,6999,2022-04-01,01:05:16,21.94,22.69,99.4,12.8,,,0.01,1,2,4,1
321,7000,2022-04-01,01:50:22,21.94,22.62,99.9,12.7,,,0.0,1,2,4,1
322,7001,2022-04-01,02:05:16,21.94,22.62,99.9,12.9,,,0.0,1,2,4,2
323,7002,2022-04-01,02:20:15,21.94,22.62,99.9,12.9,,,0.0,1,2,4,2
324,7003,2022-04-01,02:35:17,21.94,22.62,99.9,13.0,,,0.0,1,2,4,2
325,7004,2022-04-01,02:50:16,21.94,22.62,99.9,13.1,,,0.0,1,2,4,2
326,7005,2022-04-01,02:50:21,21.94,22.62,99.9,13.1,,,0.0,1,2,4,2
327,7006,2022-04-01,03:05:16,21.94,22.62,99.9,13.0,,,0.0,1,2,4,3
328,7007,2022-04-01,03:35:15,22.0,22.62,99.9,13.1,,,0.0,1,2,4,3
329,7008,2022-04-01,03:50:22,22.0,22.62,99.7,13.2,,,0.0,1,2,4,3
330,7009,2022-04-01,04:05:17,22.0,22.62,99.4,13.4,,,0.0,1,2,4,4
331,7010,2022-04-01,04:20:15,22.0,22.62,98.8,13.5,,,0.0,1,2,4,4
332,7011,2022-04-01,04:35:15,22.0,22.62,98.6,13.6,,,0.0,1,2,4,4
333,7012,2022-04-01,04:50:15,22.0,22.62,98.2,13.6,,,0.0,1,2,4,4
334,7013,2022-04-01,05:36:17,22.0,22.62,99.9,13.2,,,0.0,1,2,4,5
335,7014,2022-04-01,07:27:33,22.0,22.56,99.9,13.5,,,0.0,1,2,4,7
336,7015,2022-04-01,08:13:02,21.81,22.56,99.9,13.9,,,0.0,1,2,4,8
337,7016,2022-04-01,08:27:34,21.62,22.56,99.9,14.0,,,0.0,1,2,4,8
338,7017,2022-04-01,08:42:33,21.5,22.56,99.9,14.4,,,0.01,1,2,4,8
339,7018,2022-04-01,08:57:35,21.5,22.56,99.9,14.6,,,0.0,1,2,4,8
340,7019,2022-04-01,09:12:35,21.44,22.56,99.9,14.4,,,0.0,1,2,4,9
341,7020,2022-04-01,09:13:01,21.44,22.56,99.9,14.4,,,0.0,1,2,4,9
342,7021,2022-04-01,09:42:34,21.44,22.56,99.9,14.9,,,0.0,1,2,4,9
343,7022,2022-04-01,09:57:34,21.44,22.56,99.9,14.9,,,0.0,1,2,4,9
344,7023,2022-04-01,10:12:41,21.44,22.5,99.9,15.3,,,0.0,1,2,4,10
345,7024,2022-04-01,10:13:04,21.44,22.5,99.9,15.3,,,0.0,1,2,4,10
346,7025,2022-04-01,10:27:34,21.44,22.5,99.9,15.7,,,0.01,1,2,4,10
347,7026,2022-04-01,10:42:33,21.38,22.5,99.9,15.5,,,0.0,1,2,4,10
348,7027,2022-04-01,11:12:34,21.44,22.5,99.9,15.2,,,0.0,1,2,4,11
349,7028,2022-04-01,11:14:26,21.44,22.5,99.9,15.5,,,0.0,1,2,4,11
350,7029,2022-04-01,13:47:05,21.38,22.44,99.9,16.8,,,0.0,1,2,4,13
351,7030,2022-04-01,14:01:13,21.31,22.44,99.9,16.3,,,0.0,1,2,4,14
352,7031,2022-04-01,15:14:34,21.38,22.44,99.9,16.4,,,0.01,1,2,4,15
353,7032,2022-04-01,17:41:47,21.31,22.38,99.9,14.8,,,0.0,1,2,4,17
354,7033,2022-04-01,18:14:25,21.31,22.31,99.9,14.4,,,0.0,1,2,4,18
355,7034,2022-04-01,18:28:46,21.31,22.31,99.9,14.4,,,0.0,1,2,4,18
356,7035,2022-04-01,18:43:46,21.31,22.31,99.9,14.3,,,0.0,1,2,4,18
357,7036,2022-04-01,18:58:48,21.31,22.31,99.9,14.3,,,0.0,1,2,4,18
358,7037,2022-04-01,19:12:13,21.31,22.31,99.9,14.3,,,0.01,1,2,4,19
359,7038,2022-04-01,19:26:47,21.31,22.31,99.9,14.3,,,0.0,1,2,4,19
360,7039,2022-04-01,19:56:47,21.31,22.31,99.9,14.4,,,0.0,1,2,4,19
361,7040,2022-04-01,20:12:16,21.38,22.31,99.9,14.5,,,0.0,1,2,4,20
362,7041,2022-04-01,21:11:47,21.38,22.31,99.9,14.6,,,0.0,1,2,4,21
363,7042,2022-04-01,21:41:48,21.38,22.25,99.9,14.6,,,0.0,1,2,4,21
364,7043,2022-04-01,22:27:48,21.38,22.25,99.9,14.6,,,0.0,1,2,4,22
365,7044,2022-04-01,22:42:48,21.38,22.25,99.9,14.7,,,0.0,1,2,4,22
366,7045,2022-04-01,22:57:47,21.38,22.25,99.9,14.7,,,0.0,1,2,4,22
367,7046,2022-04-02,00:26:48,21.38,22.25,99.9,14.6,,,0.0,1,2,4,0
368,7047,2022-04-02,01:11:50,21.38,22.19,99.9,14.5,,,0.0,1,2,4,1
369,7048,2022-04-02,01:57:50,21.38,22.19,99.9,14.6,,,0.0,1,2,4,1
370,7049,2022-04-02,02:56:50,21.44,22.19,99.9,14.6,,,0.0,1,2,4,2
371,7050,2022-04-02,03:26:48,21.44,22.19,99.9,14.7,,,0.0,1,2,4,3
372,7051,2022-04-02,04:11:48,21.44,22.19,99.9,14.8,,,0.0,1,2,4,4
373,7052,2022-04-02,04:26:47,21.44,22.19,99.9,14.9,,,0.0,1,2,4,4
374,7053,2022-04-02,05:11:48,21.44,22.12,99.9,14.8,,,0.0,1,2,4,5
375,7054,2022-04-02,05:26:49,21.44,22.12,99.9,14.9,,,0.0,1,2,4,5
376,7055,2022-04-02,05:56:48,21.44,22.12,99.9,15.0,,,0.0,1,2,4,5
377,7056,2022-04-02,06:11:50,21.44,22.12,99.9,15.0,,,0.0,1,2,4,6
378,7057,2022-04-02,06:12:19,21.44,22.12,99.9,15.0,,,0.0,1,2,4,6
379,7058,2022-04-02,06:26:49,21.44,22.12,99.9,15.0,,,0.0,1,2,4,6
380,7059,2022-04-02,06:41:49,21.44,22.12,99.9,14.9,,,0.0,1,2,4,6
381,7060,2022-04-02,06:56:50,21.44,22.12,99.9,15.0,,,0.0,1,2,4,6
382,7061,2022-04-02,07:11:50,21.44,22.12,99.9,15.2,,,0.0,1,2,4,7
383,7062,2022-04-02,07:11:57,21.44,22.12,99.9,15.2,,,0.0,1,2,4,7
384,7063,2022-04-02,07:12:16,21.44,22.12,99.9,15.2,,,0.0,1,2,4,7
385,7064,2022-04-02,07:26:49,21.44,22.12,99.3,15.6,,,0.0,1,2,4,7
386,7065,2022-04-02,07:43:08,21.44,22.12,98.1,16.1,,,0.0,1,2,4,7
387,7066,2022-04-02,09:07:04,20.88,22.06,92.8,19.0,,,0.0,1,2,4,9
388,7067,2022-04-02,09:22:06,20.88,22.06,92.2,19.3,,,0.0,1,2,4,9
389,7068,2022-04-02,09:22:13,20.81,22.06,91.9,19.0,,,0.0,1,2,4,9
390,7069,2022-04-02,09:22:35,20.81,22.06,91.9,19.0,,,0.0,1,2,4,9
391,7070,2022-04-02,10:07:07,20.75,22.06,91.1,19.5,,,0.0,1,2,4,10
392,7071,2022-04-02,10:22:12,20.75,22.06,88.7,20.3,,,0.0,1,2,4,10
393,7072,2022-04-02,10:22:34,20.75,22.06,88.7,20.3,,,0.0,1,2,4,10
394,7073,2022-04-02,10:37:07,20.75,22.06,88.2,20.4,,,0.0,1,2,4,10
395,7074,2022-04-02,10:57:06,20.75,22.06,87.0,20.8,,,0.0,1,2,4,10
396,7075,2022-04-02,11:12:05,20.75,22.06,88.8,20.4,,,0.0,1,2,4,11
397,7076,2022-04-02,11:33:57,20.75,22.06,89.9,19.9,,,0.0,1,2,4,11
398,7077,2022-04-02,11:45:37,20.81,22.06,89.9,20.5,,,0.0,1,2,4,11
399,7078,2022-04-02,11:50:45,20.75,22.06,90.1,20.5,,,0.0,1,2,4,11
400,7079,2022-04-02,12:20:02,20.75,22.06,89.0,20.3,,,0.0,1,2,4,12
401,7080,2022-04-02,12:35:02,20.75,22.0,89.7,20.1,,,0.0,1,2,4,12
402,7081,2022-04-02,13:59:19,20.81,22.0,87.7,20.2,,,0.0,1,2,4,13
403,7082,2022-04-02,14:59:16,20.81,22.0,87.0,20.6,,,0.0,1,2,4,14
404,7083,2022-04-02,15:14:19,20.81,22.0,88.0,20.2,,,0.0,1,2,4,15
405,7084,2022-04-02,15:29:18,20.88,22.0,86.9,20.3,,,0.0,1,2,4,15
406,7085,2022-04-02,16:59:18,20.88,21.94,89.2,18.8,,,0.0,1,2,4,16
407,7086,2022-04-02,17:14:20,20.88,21.94,89.4,18.5,,,0.0,1,2,4,17
408,7087,2022-04-02,17:59:19,20.94,21.94,92.7,17.4,,,0.0,1,2,4,17
409,7088,2022-04-02,18:29:19,20.94,21.94,93.3,16.7,,,0.0,1,2,4,18
410,7089,2022-04-02,19:14:19,20.94,21.94,95.5,16.7,,,0.0,1,2,4,19
411,7090,2022-04-02,19:29:19,20.94,21.94,95.8,16.7,,,0.0,1,2,4,19
412,7091,2022-04-02,19:44:19,20.94,21.94,95.3,16.6,,,0.0,1,2,4,19
413,7092,2022-04-02,19:59:18,21.0,21.94,94.3,16.3,,,0.0,1,2,4,19
414,7093,2022-04-02,20:14:19,21.0,21.94,93.8,16.0,,,0.0,1,2,4,20
415,7094,2022-04-02,20:29:19,21.0,21.88,93.7,16.0,,,0.0,1,2,4,20
416,7095,2022-04-02,20:59:18,21.0,21.88,95.1,15.7,,,0.0,1,2,4,20
417,7096,2022-04-02,21:14:18,21.0,21.88,95.4,15.8,,,0.0,1,2,4,21
418,7097,2022-04-02,21:44:19,21.0,21.88,96.6,15.9,,,0.0,1,2,4,21
419,7098,2022-04-02,21:59:21,21.0,21.88,96.8,15.9,,,0.0,1,2,4,21
420,7099,2022-04-02,22:44:18,21.06,21.88,96.8,16.0,,,0.0,1,2,4,22
421,7100,2022-04-02,22:59:19,21.06,21.88,97.0,16.1,,,0.0,1,2,4,22
422,7101,2022-04-03,01:44:21,21.06,21.81,99.1,16.3,,,0.0,1,2,4,1
423,7102,2022-04-03,01:59:20,21.06,21.81,99.1,16.4,,,0.0,1,2,4,1
424,7103,2022-04-03,02:29:20,21.06,21.81,98.6,16.2,,,0.0,1,2,4,2
425,7104,2022-04-03,03:29:20,21.12,21.81,99.2,16.2,,,0.0,1,2,4,3
426,7105,2022-04-03,04:59:20,21.12,21.81,99.5,16.2,,,0.0,1,2,4,4
427,7106,2022-04-03,05:14:20,21.12,21.81,99.3,16.2,,,0.0,1,2,4,5
428,7107,2022-04-03,05:29:19,21.12,21.81,99.1,16.2,,,0.0,1,2,4,5
429,7108,2022-04-03,05:59:20,21.12,21.81,99.6,16.3,,,0.0,1,2,4,5
430,7109,2022-04-03,06:14:20,21.12,21.81,99.6,16.3,,,0.0,1,2,4,6
431,7110,2022-04-03,06:29:20,21.12,21.81,99.7,16.3,,,0.0,1,2,4,6
432,7111,2022-04-03,07:14:21,21.12,21.75,99.3,16.7,,,0.0,1,2,4,7
433,7112,2022-04-03,07:29:19,21.12,21.75,98.4,17.1,,,0.0,1,2,4,7
434,7113,2022-04-03,07:44:22,21.12,21.75,97.8,17.3,,,0.0,1,2,4,7
435,7114,2022-04-03,08:14:20,21.12,21.75,95.8,18.3,,,0.0,1,2,4,8
436,7115,2022-04-03,10:29:21,21.06,21.75,84.6,23.0,,,0.0,1,2,4,10
437,7116,2022-04-03,10:59:22,21.0,21.75,83.5,23.6,,,0.0,1,2,4,10
438,7117,2022-04-03,11:14:22,21.0,21.75,81.0,24.6,,,0.0,1,2,4,11
439,7118,2022-04-03,11:44:21,21.0,21.69,79.8,24.7,,,0.0,1,2,4,11
440,7119,2022-04-03,11:59:22,21.0,21.69,80.1,24.5,,,0.0,1,2,4,11
441,7120,2022-04-03,12:14:22,21.0,21.69,80.3,24.6,,,0.0,1,2,4,12
442,7121,2022-04-03,12:29:22,21.0,21.69,77.2,25.7,,,0.0,1,2,4,12
443,7122,2022-04-03,12:44:20,21.0,21.69,78.0,25.5,,,0.0,1,2,4,12
444,7123,2022-04-03,13:14:20,21.0,21.69,79.6,25.1,,,0.0,1,2,4,13
445,7124,2022-04-03,13:44:22,21.0,21.69,78.6,25.5,,,0.0,1,2,4,13
446,7125,2022-04-03,13:59:23,20.94,21.69,78.7,25.4,,,0.0,1,2,4,13
447,7126,2022-04-03,14:14:20,20.94,21.69,78.0,25.9,,,0.0,1,2,4,14
448,7127,2022-04-03,14:51:32,20.94,21.69,79.4,25.6,,,0.0,1,2,4,14
449,7128,2022-04-03,15:26:26,20.94,21.69,83.7,23.7,,,0.0,1,2,4,15
450,7129,2022-04-03,15:51:10,20.94,21.69,82.0,24.4,,,0.0,1,2,4,15
451,7130,2022-04-03,15:56:30,20.94,21.69,82.0,24.4,,,0.0,1,2,4,15
452,7131,2022-04-03,15:56:50,20.94,21.69,82.0,24.4,,,0.0,1,2,4,15
453,7132,2022-04-03,16:11:26,20.94,21.69,83.7,23.7,,,0.0,1,2,4,16
454,7133,2022-04-03,16:56:26,20.94,21.69,87.5,22.9,,,0.0,1,2,4,16
455,7134,2022-04-03,17:11:24,20.94,21.62,89.5,21.6,,,0.0,1,2,4,17
456,7135,2022-04-03,17:26:27,20.94,21.62,91.1,20.9,,,0.0,1,2,4,17
457,7136,2022-04-03,17:27:02,20.94,21.62,91.1,20.9,,,0.0,1,2,4,17
458,7137,2022-04-03,18:26:27,20.94,21.62,95.7,19.4,,,0.0,1,2,4,18
459,7138,2022-04-03,18:41:24,20.94,21.62,96.6,19.1,,,0.0,1,2,4,18
460,7139,2022-04-03,18:56:26,20.94,21.62,96.9,19.0,,,0.0,1,2,4,18
461,7140,2022-04-03,19:13:58,20.94,21.62,97.3,18.7,,,0.0,1,2,4,19
462,7141,2022-04-03,19:28:55,20.94,21.62,97.6,18.6,,,0.0,1,2,4,19
463,7142,2022-04-03,19:56:59,20.94,21.62,98.1,18.4,,,0.0,1,2,4,19
464,7143,2022-04-03,20:26:57,20.94,21.62,98.7,18.3,,,0.0,1,2,4,20
465,7144,2022-04-03,20:57:26,20.94,21.62,98.9,18.3,,,0.0,1,2,4,20
466,7145,2022-04-03,22:11:58,20.94,21.62,98.2,19.0,,,0.0,1,2,4,22
467,7146,2022-04-03,22:26:58,20.94,21.62,98.1,19.0,,,0.0,1,2,4,22
468,7147,2022-04-03,22:41:58,21.0,21.62,98.2,19.1,,,0.0,1,2,4,22
469,7148,2022-04-03,22:56:58,20.94,21.62,98.2,19.1,,,0.0,1,2,4,22
470,7149,2022-04-03,23:11:58,20.94,21.62,98.3,18.9,,,0.0,1,2,4,23
471,7150,2022-04-04,00:11:57,21.0,21.62,98.5,18.9,,,0.0,1,2,4,0
472,7151,2022-04-04,00:41:55,21.0,21.62,98.6,18.9,,,0.0,1,2,4,0
473,7152,2022-04-04,00:57:05,21.0,21.62,98.4,18.8,,,0.0,1,2,4,0
474,7153,2022-04-04,01:27:28,21.0,21.62,98.5,18.8,,,0.0,1,2,4,1
475,7154,2022-04-04,01:42:30,21.0,21.62,98.3,18.8,,,0.0,1,2,4,1
476,7155,2022-04-04,01:57:37,21.0,21.62,98.2,18.7,,,0.0,1,2,4,1
477,7156,2022-04-04,02:42:28,21.0,21.62,98.3,18.6,,,0.0,1,2,4,2
478,7157,2022-04-04,03:12:28,21.0,21.62,98.6,18.6,,,0.0,1,2,4,3
479,7158,2022-04-04,03:57:28,21.0,21.62,98.9,18.5,,,0.0,1,2,4,3
480,7159,2022-04-04,03:58:26,21.0,21.62,98.9,18.5,,,0.0,1,2,4,3
481,7160,2022-04-04,04:28:29,21.0,21.62,99.0,18.5,,,0.0,1,2,4,4
482,7161,2022-04-04,04:43:28,21.0,21.62,99.1,18.4,,,0.0,1,2,4,4
483,7162,2022-04-04,05:27:31,21.0,21.62,98.9,18.3,,,0.0,1,2,4,5
484,7163,2022-04-04,06:27:30,21.0,21.56,98.8,18.3,,,0.0,1,2,4,6
485,7164,2022-04-04,07:12:31,21.0,21.56,98.2,18.7,,,0.0,1,2,4,7
486,7165,2022-04-04,07:42:32,21.0,21.56,95.9,19.8,,,0.0,1,2,4,7
487,7166,2022-04-04,09:12:31,20.94,21.56,89.3,22.4,,,0.0,1,2,4,9
488,7167,2022-04-04,09:57:31,20.94,21.56,82.6,25.5,,,0.0,1,2,4,9
489,7168,2022-04-04,10:42:30,20.94,21.56,77.2,27.2,,,0.0,1,2,4,10
490,7169,2022-04-04,11:27:31,20.94,21.56,71.1,29.4,,,0.0,1,2,4,11
491,7170,2022-04-04,11:42:34,20.94,21.56,71.3,29.3,,,0.0,1,2,4,11
492,7171,2022-04-04,11:57:32,20.94,21.56,68.8,29.8,,,0.0,1,2,4,11
493,7172,2022-04-04,13:12:30,20.94,21.56,58.4,32.0,,,0.0,1,2,4,13
494,7173,2022-04-04,13:57:32,20.94,21.56,62.9,30.0,,,0.0,1,2,4,13
495,7174,2022-04-04,13:58:26,20.94,21.56,62.9,30.0,,,0.0,1,2,4,13
496,7175,2022-04-04,14:12:30,20.94,21.56,62.3,29.9,,,0.0,1,2,4,14
497,7176,2022-04-04,14:57:32,20.94,21.56,76.6,24.3,,,0.0,1,2,4,14
498,7177,2022-04-04,14:58:00,20.94,21.56,76.6,24.3,,,0.0,1,2,4,14
499,7178,2022-04-04,16:27:32,21.0,21.56,80.1,23.2,,,0.0,1,2,4,16
500,7179,2022-04-04,16:57:34,21.0,21.56,81.9,22.8,,,0.0,1,2,4,16
501,7180,2022-04-04,16:59:16,20.94,21.56,82.7,22.7,,,0.0,1,2,4,16
502,7181,2022-04-04,17:13:33,20.94,21.56,82.7,22.5,,,0.0,1,2,4,17
503,7182,2022-04-04,17:28:31,20.94,21.56,84.1,22.0,,,0.0,1,2,4,17
504,7183,2022-04-04,17:54:45,21.0,21.56,87.0,21.3,,,0.0,1,2,4,17
505,7184,2022-04-04,17:57:36,21.0,21.56,87.0,21.3,,,0.0,1,2,4,17
506,7185,2022-04-04,18:57:31,21.0,21.5,88.2,20.6,,,0.0,1,2,4,18
507,7186,2022-04-04,19:13:01,21.0,21.56,88.1,20.5,,,0.0,1,2,4,19
508,7187,2022-04-04,19:42:59,20.94,21.56,89.9,20.1,,,0.0,1,2,4,19
509,7188,2022-04-04,19:58:07,21.0,21.56,89.8,20.0,,,0.0,1,2,4,19
510,7189,2022-04-04,20:12:59,21.0,21.56,89.7,19.8,,,0.0,1,2,4,20
511,7190,2022-04-04,20:28:02,21.0,21.56,90.3,19.6,,,0.0,1,2,4,20
512,7191,2022-04-04,20:58:01,21.0,21.56,92.1,19.5,,,0.0,1,2,4,20
513,7192,2022-04-04,20:59:38,21.0,21.56,92.1,19.5,,,0.0,1,2,4,20
514,7193,2022-04-04,21:49:46,21.0,21.56,94.2,18.8,,,0.0,1,2,4,21
515,7194,2022-04-04,22:04:45,21.0,21.56,95.0,18.4,,,0.0,1,2,4,22
516,7195,2022-04-04,22:20:15,21.0,21.56,95.8,18.2,,,0.0,1,2,4,22
517,7196,2022-04-04,22:49:45,21.0,21.56,96.9,17.7,,,0.0,1,2,4,22
518,7197,2022-04-04,23:04:46,21.0,21.56,97.1,17.7,,,0.0,1,2,4,23
519,7198,2022-04-04,23:19:46,21.0,21.56,97.1,17.4,,,0.0,1,2,4,23
520,7199,2022-04-04,23:20:14,21.0,21.56,97.1,17.4,,,0.0,1,2,4,23
521,7200,2022-04-04,23:34:47,21.0,21.56,98.0,17.2,,,0.0,1,2,4,23
522,7201,2022-04-05,00:19:47,21.0,21.56,98.8,16.8,,,0.0,1,2,4,0
523,7202,2022-04-05,00:20:15,21.0,21.56,98.8,16.8,,,0.0,1,2,4,0
524,7203,2022-04-05,00:34:45,21.0,21.56,98.6,16.8,,,0.0,1,2,4,0
525,7204,2022-04-05,00:49:46,21.0,21.56,98.0,16.6,,,0.0,1,2,4,0
526,7205,2022-04-05,01:04:47,21.0,21.56,98.4,16.5,,,0.0,1,2,4,1
527,7206,2022-04-05,01:35:32,21.0,21.56,98.3,16.5,,,0.0,1,2,4,1
528,7207,2022-04-05,01:50:31,21.0,21.56,98.0,16.2,,,0.0,1,2,4,1
529,7208,2022-04-05,02:20:33,21.0,21.56,99.1,15.9,,,0.0,1,2,4,2
530,7209,2022-04-05,03:20:35,21.0,21.56,99.0,15.3,,,0.0,1,2,4,3
531,7210,2022-04-05,03:20:57,21.0,21.56,99.0,15.3,,,0.0,1,2,4,3
532,7211,2022-04-05,03:35:32,21.0,21.56,98.9,15.2,,,0.0,1,2,4,3
533,7212,2022-04-05,03:50:30,21.0,21.56,99.3,15.1,,,0.0,1,2,4,3
534,7213,2022-04-05,04:05:31,21.0,21.56,99.2,15.0,,,0.0,1,2,4,4
535,7214,2022-04-05,04:20:37,21.0,21.56,99.4,14.8,,,0.0,1,2,4,4
536,7215,2022-04-05,04:21:00,21.0,21.56,99.4,14.8,,,0.0,1,2,4,4
537,7216,2022-04-05,04:35:32,21.0,21.56,99.3,14.8,,,0.0,1,2,4,4
538,7217,2022-04-05,04:50:34,21.0,21.56,99.2,14.8,,,0.0,1,2,4,4
539,7218,2022-04-05,05:20:33,21.0,21.56,98.5,14.9,,,0.0,1,2,4,5
540,7219,2022-04-05,05:52:32,21.06,21.62,99.5,15.7,,,0.0,1,2,4,5
541,7220,2022-04-05,06:20:54,21.06,21.56,99.1,16.1,,,0.0,1,2,4,6
542,7221,2022-04-05,07:20:39,21.06,21.62,97.6,16.9,,,0.0,1,2,4,7
543,7222,2022-04-05,07:35:32,21.06,21.62,97.5,17.1,,,0.0,1,2,4,7
544,7223,2022-04-05,08:21:01,21.06,21.62,96.0,18.3,,,0.0,1,2,4,8
545,7224,2022-04-05,08:35:32,21.06,21.56,94.4,19.1,,,0.0,1,2,4,8
546,7225,2022-04-05,09:05:30,21.06,21.62,91.8,20.6,,,0.0,1,2,4,9
547,7226,2022-04-05,09:20:32,21.06,21.62,91.5,20.9,,,0.0,1,2,4,9
548,7227,2022-04-05,09:22:03,21.06,21.62,91.5,20.9,,,0.0,1,2,4,9
549,7228,2022-04-05,09:36:31,21.06,21.62,88.5,21.8,,,0.0,1,2,4,9
550,7229,2022-04-05,10:06:33,21.06,21.62,86.3,22.6,,,0.0,1,2,4,10
551,7230,2022-04-05,10:20:35,21.0,21.56,83.2,23.7,,,0.0,1,2,4,10
552,7231,2022-04-05,10:35:32,21.0,21.62,81.8,24.2,,,0.0,1,2,4,10
553,7232,2022-04-05,11:05:33,21.0,21.62,80.8,24.4,,,0.0,1,2,4,11
554,7233,2022-04-05,12:30:14,21.0,21.56,71.1,27.7,,,0.0,1,2,4,12
555,7234,2022-04-05,12:45:16,21.0,21.56,68.5,27.8,,,0.0,1,2,4,12
556,7235,2022-04-05,13:02:03,21.0,21.56,69.4,28.0,,,0.0,1,2,4,13
557,7236,2022-04-05,13:16:16,21.0,21.56,70.6,27.2,,,0.0,1,2,4,13
558,7237,2022-04-05,13:31:13,21.0,21.56,72.2,27.1,,,0.0,1,2,4,13
559,7238,2022-04-05,13:46:14,21.0,21.56,72.3,27.0,,,0.0,1,2,4,13
560,7239,2022-04-05,14:15:16,21.0,21.56,69.9,28.3,,,0.0,1,2,4,14
561,7240,2022-04-05,14:45:16,21.0,21.56,74.4,26.2,,,0.0,1,2,4,14
562,7241,2022-04-05,15:00:23,21.0,21.56,77.0,26.4,,,0.0,1,2,4,15
563,7242,2022-04-05,15:45:15,21.0,21.56,77.9,25.5,,,0.0,1,2,4,15
564,7243,2022-04-05,16:00:16,21.0,21.56,78.5,25.2,,,0.0,1,2,4,16
565,7244,2022-04-05,16:47:15,21.0,21.56,83.1,23.3,,,0.0,1,2,4,16
566,7245,2022-04-05,17:15:17,21.0,21.56,85.5,22.4,,,0.0,1,2,4,17
567,7246,2022-04-05,17:30:15,21.0,21.56,86.2,22.0,,,0.0,1,2,4,17
568,7247,2022-04-05,17:45:14,21.0,21.56,88.9,21.2,,,0.0,1,2,4,17
569,7248,2022-04-05,18:15:16,21.06,21.56,91.2,20.2,,,0.0,1,2,4,18
570,7249,2022-04-05,18:45:15,21.06,21.56,92.4,19.9,,,0.0,1,2,4,18
571,7250,2022-04-05,19:45:16,21.06,21.56,93.7,19.7,,,0.0,1,2,4,19
572,7251,2022-04-05,20:00:15,21.06,21.56,93.8,19.5,,,0.0,1,2,4,20
573,7252,2022-04-05,20:31:15,21.06,21.56,94.3,19.4,,,0.0,1,2,4,20
574,7253,2022-04-05,21:15:17,21.06,21.56,94.3,19.2,,,0.0,1,2,4,21
575,7254,2022-04-05,22:00:16,21.06,21.56,94.2,18.7,,,0.0,1,2,4,22
576,7255,2022-04-05,22:00:44,21.06,21.56,94.2,18.7,,,0.0,1,2,4,22
577,7256,2022-04-05,23:00:17,21.06,21.56,94.8,18.3,,,0.0,1,2,4,23
