fluid_temp,air_umidity,dm3_gas
21.94,91.4,0.0
22.4975,89.25,0.0
21.145000000000003,96.7,0.0
23.0,81.9,0.0
15.5,52.6,0.0
15.38,75.3,0.0
21.685000000000002,92.6,0.005
18.41,96.3,0.0
22.095,88.5,0.0
-29.939999999999998,87.60000000000001,0.0
20.5,93.6,0.0
-9.264,93.14,0.002
-52.69,91.3,0.0
15.56,95.2,0.0
17.48,93.63333333333333,0.0033333333333333335
15.38,96.7,0.0
21.685000000000002,92.6,0.005
23.22,87.9,0.0
19.3275,87.44999999999999,0.0
23.405,87.1,0.0
23.375,88.3,0.0
16.396666666666665,84.3,0.0
21.045,96.15,0.0025
23.03,88.7,0.0
22.373333333333335,89.8,0.0
23.845,94.6,0.0
19.6,86.5,0.0
24.03,88.8,0.0
24.03,90.0,0.005
24.03,88.8,0.0
21.32,95.1,0.0
-29.393333333333334,85.3,0.0
22.5,92.1,0.0
22.405,87.5,0.0
22.313333333333333,90.10000000000001,0.0
14.5,54.0,0.0
18.285,88.8,0.0
23.375,86.3,0.0
24.155,96.2,0.0
19.375,91.4,0.0
24.03,97.4,0.0
24.03,88.8,0.005
22.125,91.6,0.0
19.06,84.1,0.0
16.97,85.9,0.0
23.435,84.6,0.0
23.314999999999998,88.7,0.0
22.314999999999998,89.8,0.0
20.876666666666665,86.39999999999999,0.0
20.19,93.0,0.0
16.845,96.8,0.0
17.31,92.2,0.0
22.5,85.0,0.0
19.5,90.7,0.0
20.875,96.3,0.0
16.94,93.8,0.0
22.814999999999998,83.1,0.0
22.905,83.2,0.0
23.72,97.7,0.0
19.47,93.9,0.0
21.22,72.4,0.0
18.560000000000002,95.1,0.0
21.215714285714284,91.97142857142856,0.0
18.560000000000002,95.1,0.005
16.5,92.6,0.0
19.38,92.2,0.0
14.56,98.5,0.0
15.12,94.9,0.0
21.97,99.3,0.0
23.435,96.7,0.0
16.75,89.4,0.0
22.215,87.2,0.0
18.69,88.5,0.0
23.81,96.1,0.0
21.5,73.7,0.0
22.97,97.7,0.0
22.97,97.7,0.005
-52.905,83.2,0.0
20.185000000000002,89.0,0.0
21.875,99.9,0.0
22.97,97.7,0.005
22.595,88.6,0.0
21.725,97.6,0.0
19.56,87.3,0.0
24.0,99.9,0.0
22.47,84.6,0.005
16.38,40.9,0.0
16.94,88.4,0.0
22.535,92.1,0.0
16.81,94.1,0.0
18.25,91.3,0.0
-52.72,83.8,0.0
14.94,91.3,0.0
17.03,92.4,0.0
19.69,91.8,0.0
22.0925,91.2,0.0
23.405,88.1,0.0
16.69,84.0,0.0
17.47,99.9,0.0
21.75,98.7,0.0
20.315,96.1,0.0
22.25,99.9,0.0
23.845,95.4,0.0
-1.635000000000001,88.60000000000001,0.0033333333333333335
22.47,94.9,0.0
24.0,77.6,0.005
19.585,87.0,0.0
19.155,87.4,0.0
22.15,93.3,0.004
16.396666666666665,92.76666666666667,0.0
22.392500000000002,88.25,0.0
24.0,77.6,0.005
20.87,61.2,0.0
14.94,94.2,0.0
19.75,93.03333333333335,0.0
22.405,92.8,0.0
23.14,90.35,0.0
22.377499999999998,88.4,0.0
21.97,94.5,0.0
18.91,89.0,0.0
16.72,96.9,0.0
16.62,91.1,0.0
22.785,94.9,0.005
17.47,92.7,0.0
23.53,93.9,0.0
19.12,88.4,0.0
22.22,95.2,0.0
22.56,95.4,0.005
15.0,94.1,0.0
21.875,93.7,0.0
22.16,89.0,0.0
22.785,94.9,0.005
22.345,91.2,0.0
20.125,96.9,0.005
16.06,94.4,0.0
15.56,87.3,0.0
22.2025,86.5,0.0
22.935000000000002,90.6,0.0
14.5,85.9,0.0
18.3275,90.19999999999999,0.0
19.53,83.4,0.0
18.38,95.6,0.0
23.095,99.9,0.0
17.4375,98.2,0.0
20.28,78.1,0.0
20.23,84.93333333333334,0.0
22.91,94.2,0.0
16.75,95.9,0.0
15.19,92.3,0.0
24.125,92.8,0.0
14.31,62.1,0.0
17.310000000000002,98.6,0.0
20.439999999999998,86.94999999999999,0.0
21.97,94.5,0.0
18.375,90.4,0.0
18.62,93.3,0.0
22.465,91.3,0.0
22.535,83.8,0.0
20.405,87.9,0.0
22.8425,84.44999999999999,0.0
20.125,94.0,0.0
21.655,94.3,0.0
14.88,93.9,0.0
-15.36,90.7,0.0
17.87,99.9,0.0
21.97,94.6,0.0
16.81,86.9,0.0
18.706666666666667,91.3,0.0
16.69,89.9,0.0
24.06,89.8,0.0
24.064999999999998,91.9,0.005
19.06,84.7,0.0
23.155,91.0,0.0
22.97,89.6,0.0
23.815,97.1,0.0
23.435,90.1,0.0
20.03,78.2,0.0
22.72,94.5,0.005
23.314999999999998,90.1,0.0
22.564999999999998,84.4,0.0
17.47,99.8,0.005
22.72,94.5,0.005
23.125,90.3,0.0
21.433333333333334,92.93333333333332,0.0
23.34,92.8,0.0
23.25,91.1,0.0
22.62,96.6,0.0
16.935,89.4,0.0
23.22,97.44999999999999,0.0
16.935,89.4,0.005
21.355,95.9,0.0
-30.083333333333332,76.5,0.0
-2.811666666666668,92.53333333333335,0.0016666666666666668
19.872500000000002,91.75,0.0
20.689999999999998,94.0,0.005
18.31,94.9,0.0
23.189999999999998,97.1,0.0
19.59,86.8,0.0
19.78,87.2,0.0
23.435000000000002,93.6,0.0
15.06,85.2,0.0
23.22,92.6,0.0
19.0,88.6,0.0
18.8275,93.44999999999999,0.0
23.345,86.7,0.0
23.810000000000002,93.8,0.0
22.13,85.2,0.0
22.53,94.9,0.0
19.62,91.8,0.0
20.53,84.3,0.0
18.310000000000002,91.7,0.0
19.94,73.2,0.0
23.060000000000002,90.5,0.0
23.345,85.1,0.0
19.5175,94.6,0.0
21.05,98.7,0.0
21.94,92.5,0.0
15.38,76.4,0.0
20.77,92.39999999999999,0.0
21.59,85.2,0.0
23.0,81.8,0.0
21.59,93.4,0.0
15.5,54.0,0.0
21.685000000000002,92.7,0.0
15.56,95.6,0.0
15.62,93.15,0.0
20.15,92.56,0.0
-52.72,84.3,0.0
-52.625,94.0,0.0
-52.69,90.8,0.0
14.12,88.5,0.0
19.03,91.0,0.0
20.375,79.0,0.0
18.28,96.2,0.0
23.405,87.9,0.0
23.375,89.1,0.0
23.03,89.9,0.0
23.715,97.6,0.0
23.845,95.0,0.0
21.8,88.5,0.0
24.03,90.6,0.0
-3.7499999999999996,88.89999999999999,0.0016666666666666668
21.23,89.3,0.0
18.285,89.3,0.0
23.375,87.3,0.0
24.155,96.3,0.0
19.375,92.1,0.0
24.0,97.2,0.0
22.125,92.1,0.0
14.12,91.2,0.0
16.97,86.8,0.0
23.405,84.8,0.0
22.814999999999998,89.65,0.0
22.375,83.6,0.0
20.19,93.8,0.0
16.845,96.6,0.0
22.5,85.7,0.0
17.31,92.5,0.0
19.53,91.2,0.0
19.38,92.7,0.0
20.655,96.4,0.0
16.94,93.2,0.0
22.814999999999998,84.4,0.0
19.256666666666664,79.23333333333333,0.0
22.905,84.2,0.0
20.72,88.5,0.0
18.215,99.9,0.0
21.22,74.0,0.0
18.623333333333335,92.73333333333333,0.0
21.66,97.0,0.0
21.03,82.9,0.0
23.14,96.1,0.0
16.0,94.35,0.0
15.06,94.9,0.0
21.97,99.6,0.0
23.435,97.1,0.0
16.75,89.2,0.0
22.215,88.5,0.0
18.56,93.2,0.0
23.78,96.3,0.0
21.13,99.9,0.005
23.435,97.1,0.005
18.936666666666667,82.60000000000001,0.0
22.97,98.0,0.0
15.31,84.9,0.0
19.06,89.6,0.0
22.47,84.9,0.0
-17.985,86.9,0.0
20.185000000000002,90.5,0.0
21.875,99.9,0.0
22.595,88.4,0.0
19.56,88.7,0.0
24.0,99.9,0.0
21.630000000000003,97.1,0.005
20.845,96.5,0.0
16.88,89.6,0.0
22.535,92.2,0.0
20.646666666666665,93.66666666666667,0.0
18.25,91.7,0.0
-52.72,84.1,0.0
19.06,85.3,0.0
15.06,87.3,0.0
14.94,91.1,0.0
23.435,97.2,0.005
17.03,93.4,0.0
19.69,92.3,0.0
22.060000000000002,93.8,0.0
22.125,89.0,0.0
17.560000000000002,98.4,0.0
23.405,88.8,0.0
18.125,99.9,0.0
16.69,85.6,0.0
18.1575,96.95,0.0
20.315,96.7,0.0
19.06,85.8,0.0
18.31,91.7,0.0
14.88,89.8,0.0
23.22,87.3,0.0
22.25,99.9,0.0
23.845,95.3,0.0
16.97,91.0,0.0
23.97,78.3,0.0
-52.75,93.7,0.0
22.47,94.8,0.0
19.155,87.8,0.0
19.555,86.6,0.0
17.375,99.2,0.0
15.035,92.75,0.0
17.936666666666664,97.23333333333333,0.0033333333333333335
22.03,92.1,0.0
23.065,87.0,0.0
18.893333333333334,73.66666666666667,0.0
19.686666666666667,94.73333333333333,0.0
19.0,87.8,0.0
23.265,91.6,0.0025
21.52857142857143,89.85714285714286,0.0
19.19,88.1,0.0
23.25,89.3,0.0
17.375,99.2,0.005
21.94,94.9,0.0
18.91,89.1,0.0
17.81,89.6,0.0
20.73,93.63333333333333,0.0033333333333333335
23.565,91.9,0.0
15.0,93.7,0.0
22.22,94.8,0.0
22.16,89.9,0.0
22.345,91.9,0.0
16.97,92.4,0.0
20.235,96.25,0.0
16.06,95.2,0.0
21.81,87.9,0.0
22.655,86.2,0.0
22.935000000000002,91.8,0.0
19.560000000000002,87.3,0.0
19.53,84.6,0.0
14.5,86.4,0.0
18.38,96.1,0.0
22.56,95.3,0.0
23.125,99.9,0.0
22.439999999999998,82.1,0.0
20.28,79.2,0.0
20.336666666666666,94.5,0.0
17.155,94.7,0.0
24.125,90.4,0.01
14.31,65.0,0.0
17.28,98.7,0.0
18.285,96.4,0.0
20.485,84.45,0.0
22.0,94.5,0.0
22.1875,91.75,0.005
17.94,58.5,0.0
22.5,91.2,0.0
22.535,85.4,0.0
20.185000000000002,82.8,0.0
23.435,72.8,0.0
22.25,97.3,0.0
18.28,96.4,0.005
20.6575,94.0,0.0025
16.48,97.06666666666666,0.0033333333333333335
22.28,96.3,0.0
-52.97,85.3,0.0
21.97,94.3,0.0
15.94,87.5,0.0
24.06,90.6,0.0
16.69,90.5,0.0
24.064999999999998,92.6,0.005
17.19,93.6,0.005
23.155,91.1,0.0
22.97,89.5,0.0
23.815,97.8,0.0
22.72,94.7,0.0
20.03,78.4,0.0
23.314999999999998,89.8,0.0
17.47,99.9,0.0
22.595,85.4,0.0
17.19,93.6,0.005
23.375,98.5,0.0
21.85,95.8,0.0
23.125,90.6,0.0
23.25,91.0,0.0
23.34,93.6,0.0
16.81,91.9,0.0
21.32,95.6,0.0
19.375,90.4,0.0
23.875,95.7,0.0
22.565,98.9,0.0
23.375,98.5,0.0
15.25,53.6,0.0
-30.083333333333332,79.43333333333334,0.0
21.82,97.0,0.005
23.34,93.6,0.005
23.12,96.9,0.0
-15.86,88.2,0.0
18.310000000000002,91.5,0.005
18.516666666666666,95.13333333333333,0.0
23.189999999999998,97.2,0.0
19.59,87.6,0.0
19.78,87.2,0.0
23.435000000000002,93.7,0.0
21.765,95.7,0.005
20.5,89.96666666666665,0.0
18.56,93.3,0.0
23.345,87.4,0.0
22.13,87.3,0.0
23.810000000000002,95.3,0.0
22.53,94.9,0.0
19.62,92.0,0.0
20.53,84.6,0.0
19.91,74.8,0.0
23.060000000000002,90.7,0.0
17.28,91.5,0.0
23.345,85.4,0.0
23.34,96.3,0.0
23.34,96.3,0.005
16.69,95.7,0.0
22.345,97.6,0.0
19.06,85.1,0.0
21.94,97.8,0.0
15.38,76.8,0.0
23.34,96.3,0.005
20.77,92.5,0.0
23.0,82.8,0.0
19.580000000000002,88.60000000000001,0.0
21.59,93.7,0.0
18.29,96.925,0.0025
22.095,90.5,0.0
-52.72,85.3,0.0
-52.625,93.5,0.0
-52.69,91.1,0.0
20.265,95.8,0.0025
17.19,95.5,0.005
20.375,79.8,0.0
23.405,88.1,0.0
22.38,97.4,0.005
23.375,89.8,0.0
21.215,95.3,0.0
15.06,78.2,0.0
23.03,90.7,0.0
22.32,95.35,0.0
23.9375,93.25,0.0
19.57,87.0,0.0
24.03,91.2,0.0
17.38,91.3,0.0
17.19,95.5,0.005
22.5,94.1,0.0
-52.78,82.7,0.0
19.06,89.4,0.0
22.405,88.3,0.0
14.5,59.1,0.0
18.285,91.2,0.0
23.375,87.5,0.0
21.765,94.65,0.0
24.03,97.3,0.0
20.4525,95.3,0.005
24.03,97.3,0.005
22.125,92.5,0.0
23.78,96.5,0.0
16.97,88.8,0.0
23.435,85.4,0.0
23.314999999999998,90.0,0.0
22.345,91.4,0.0
22.375,83.9,0.0
24.155,96.3,0.005
20.19,94.2,0.0
23.78,96.5,0.0
16.845,96.7,0.0
22.5,86.4,0.0
18.75,89.1,0.0
19.5,91.4,0.0
17.31,93.2,0.0
16.94,94.0,0.0
22.814999999999998,84.7,0.0
15.75,51.4,0.0
22.905,84.8,0.0
15.94,46.3,0.0
24.03,97.3,0.005
20.72,88.8,0.0
21.22,74.0,0.0
18.215,99.9,0.0
18.560000000000002,95.2,0.0
20.436666666666667,94.93333333333334,0.0033333333333333335
15.56,95.5,0.0
21.03,84.6,0.0
20.87666666666667,96.36666666666667,0.0
21.619999999999997,96.6,0.0
21.97,99.0,0.0
22.215,88.8,0.0
16.75,88.8,0.0
21.5,77.7,0.0
22.97,98.1,0.005
18.88,91.8,0.0
22.47,88.1,0.0
-52.905,84.7,0.0
18.560000000000002,90.65,0.0
21.22,96.0,0.0
22.595,88.8,0.0
21.875,99.9,0.0
20.6425,94.1,0.0
21.725,98.9,0.005
22.4225,98.4,0.0
16.44,46.6,0.0
20.650000000000002,91.16666666666667,0.0
20.646666666666665,93.96666666666665,0.0
18.25,91.8,0.0
-52.75,84.7,0.0
15.06,88.3,0.0
17.0,93.4,0.0
14.94,92.9,0.0
19.69,91.9,0.0
22.125,89.0,0.0
22.060000000000002,94.1,0.0
17.53,96.8,0.0
23.405,88.8,0.0
16.69,87.1,0.0
17.47,99.9,0.0
18.155,99.9,0.005
20.315,96.5,0.0
18.845,95.0,0.0
14.88,89.8,0.0
22.0,99.4,0.0025
23.845,95.7,0.0
24.0,81.3,0.0
-52.75,94.4,0.0
22.439999999999998,94.9,0.0
19.155,88.1,0.0
19.5,86.4,0.0
17.375,99.0,0.0
19.06,93.3,0.0
14.88,94.3,0.0
21.875,92.4,0.0
17.155,92.4,0.0
19.310000000000002,60.56666666666666,0.0
14.94,92.5,0.0
14.94,93.6,0.0
16.75,95.9,0.0
22.03,96.2,0.0
15.19,90.3,0.0
22.37,93.1,0.0
22.791666666666668,87.86666666666667,0.0
22.66,94.3,0.0
21.189999999999998,97.1,0.0
20.939999999999998,99.0,0.0
21.94,94.9,0.0
16.62,90.8,0.0
18.91,89.2,0.0
22.785,95.8,0.005
23.189999999999998,87.2,0.0
17.47,94.4,0.0
23.595,92.4,0.0
22.22,95.4,0.0
22.16,91.0,0.0
19.583333333333332,94.86666666666667,0.0
22.345,92.4,0.0
18.75,96.59999999999998,0.0
19.916666666666668,92.10000000000001,0.0
21.72,92.1,0.005
21.81,87.5,0.0
20.758333333333333,90.8,0.0
19.560000000000002,86.9,0.0
18.2325,89.15,0.0
17.31,98.1,0.0
18.38,97.3,0.0
17.13,92.6,0.005
20.27,96.13333333333333,0.0
19.135,98.53333333333335,0.0
17.81,90.2,0.0
22.439999999999998,84.1,0.0
20.28,81.5,0.0
22.91,95.7,0.0
15.19,92.8,0.0
24.125,92.0,0.0
14.31,73.5,0.0
16.896666666666665,95.26666666666667,0.0
16.580000000000002,96.23333333333333,0.0
20.4375,88.19999999999999,0.0
22.0,94.2,0.0
18.375,91.0,0.0
17.13,92.6,0.005
20.25,93.2,0.0
21.5275,93.35,0.0
22.535,85.3,0.0
20.22,83.5,0.0
23.435,75.0,0.0
16.75,89.5,0.0
22.25,97.2,0.0
22.25,96.7,0.0
16.72,93.9,0.0
-18.03,87.925,0.0
21.97,95.6,0.0
16.81,88.3,0.0
15.94,87.7,0.0
20.09,94.2,0.0
23.435,90.6,0.0
20.09,94.2,0.005
24.06,91.8,0.0
24.064999999999998,92.9,0.0
17.19,93.6,0.0
20.72,92.6,0.0
23.0625,90.44999999999999,0.0
23.815,97.7,0.0
22.72,94.7,0.0
20.03,79.4,0.0
23.314999999999998,90.3,0.0
22.595,86.1,0.0
23.155,90.9,0.0
23.25,90.2,0.0
22.59,96.9,0.0
23.34,94.1,0.005
21.32,95.8,0.0
23.875,96.6,0.0
22.565,98.4,0.0
15.25,56.8,0.0
15.5,70.3,0.0
22.122500000000002,93.35,0.0
-52.845,88.3,0.0
18.516666666666666,95.0,0.0
20.09,93.6,0.0
22.16,95.5,0.0
19.59,88.7,0.0
19.78,86.9,0.0
23.465,94.0,0.0
23.22,92.0,0.0
21.765,95.7,0.0
23.375,98.5,0.0
23.345,87.4,0.0
22.095,87.5,0.0
23.810000000000002,95.3,0.0
22.5,95.3,0.0
19.62,91.8,0.0
20.53,84.9,0.0
23.060000000000002,91.3,0.0
17.28,91.6,0.0
23.345,85.9,0.0
22.56,95.5,0.0
16.69,96.0,0.0
20.434,94.28,0.0
21.94,99.9,0.0
23.405,92.1,0.0
15.59,95.2,0.0
23.065,86.6,0.0
22.295,84.95,0.0
15.5,94.3,0.0
16.54,94.3,0.0
21.685000000000002,92.6,0.0
18.44,96.5,0.0
22.125,90.4,0.0
-52.72,85.6,0.0
-52.625,93.2,0.0
-15.7375,93.25,0.0025
23.34,96.1,0.0
22.345,97.3,0.0
17.44,99.9,0.0
17.185,87.9,0.0
14.12,91.5,0.0
19.03,91.5,0.0
20.375,80.3,0.0
23.405,89.0,0.0
23.375,89.7,0.0
23.03,91.0,0.0
23.715,97.8,0.0
22.933333333333334,93.39999999999999,0.0016666666666666668
19.6,88.3,0.0
24.03,91.8,0.0
17.38,91.5,0.0
17.185,87.9,0.005
19.38,93.3,0.0
-29.0,86.89999999999999,0.0
22.5,94.5,0.0
20.345,90.5,0.0025
14.5,73.8,0.0
23.375,88.5,0.0
24.155,96.0,0.0
19.375,93.3,0.0
18.75,89.4,0.0
14.12,94.0,0.0
22.125,93.0,0.0
17.87,99.9,0.005
23.36,87.9,0.0
22.314999999999998,91.4,0.0
20.853333333333335,86.43333333333334,0.0
20.19,94.1,0.0
22.5,87.1,0.0
19.5,92.1,0.0
16.94,92.9,0.0
21.563333333333333,85.39999999999999,0.0
24.0,97.3,0.0
15.75,54.4,0.0
22.905,84.8,0.0
20.97,80.85,0.0
18.59,94.6,0.0
18.215,99.9,0.005
14.62,98.2,0.0
21.0,85.1,0.0
22.7175,96.8,0.0
15.56,95.6,0.0
21.97,99.2,0.0
16.75,89.1,0.0
22.215,90.1,0.0
17.03,90.7,0.0
21.13,99.9,0.0
13.81,96.1,0.0
21.53,78.9,0.0
22.97,98.5,0.005
18.88,91.6,0.0
22.47,89.4,0.0
-52.905,85.4,0.0
20.185000000000002,90.6,0.0
18.155,99.9,0.0
21.875,99.9,0.0
22.595,89.3,0.0
21.725,98.8,0.0
19.56,89.5,0.0
24.0,99.9,0.0
16.88,89.5,0.0
22.53,94.0,0.0
16.81,93.8,0.0
18.25,92.1,0.0
-52.75,84.4,0.0
16.69,90.4,0.0
19.06,87.8,0.0
15.12,91.9,0.0
19.564999999999998,79.8,0.0
20.217499999999998,96.1,0.0
18.106666666666666,92.46666666666665,0.0
19.8275,95.85,0.0
22.125,89.0,0.0
23.405,88.8,0.0
22.095,99.9,0.0
18.155,99.9,0.0
16.69,88.0,0.0
17.47,99.9,0.0
20.315,96.7,0.0
18.845,94.4,0.0
17.47,99.9,0.005
17.813333333333333,90.76666666666665,0.0033333333333333335
17.88,90.2,0.0
18.31,93.3,0.0
14.94,90.2,0.0
22.25,99.9,0.0
23.845,95.9,0.0
24.0,82.2,0.0
-52.75,94.5,0.0
22.439999999999998,95.0,0.0
19.185000000000002,88.6,0.0
19.5,86.8,0.0
14.88,94.3,0.0
22.03,92.7,0.0
19.06,93.6,0.0
18.893333333333334,75.96666666666665,0.0
16.19,52.0,0.0
22.03,95.8,0.0
-52.875,85.5,0.0
15.19,90.9,0.0
22.7025,92.9,0.0
22.377499999999998,89.15,0.0
23.25,90.4,0.0
20.939999999999998,98.4,0.0
21.97,95.3,0.0
21.05,88.25,0.0
16.72,97.2,0.0
22.785,96.3,0.0
20.939999999999998,98.4,0.005
23.565,93.0,0.0
17.47,94.6,0.005
15.0,93.7,0.0
22.084999999999997,94.0,0.0
15.44,60.5,0.0
22.345,92.7,0.0
20.345,96.1,0.0
16.97,94.1,0.0
20.125,97.2,0.0
16.0,93.4,0.0
22.2025,88.15,0.0
19.560000000000002,87.3,0.0
22.935000000000002,92.2,0.0
17.13,92.4,0.0
19.146666666666665,91.40000000000002,0.0
17.31,98.0,0.0
19.333333333333332,99.90000000000002,0.0
15.81,93.7,0.0
21.458333333333332,87.10000000000001,0.0
19.830000000000002,95.55000000000001,0.0
17.78,97.55,0.0
18.28,97.4,0.0
22.0,94.0,0.0
22.564999999999998,82.0,0.0
18.375,90.9,0.0
15.12,89.8,0.0
20.59,95.9,0.0
22.465,91.4,0.0
20.22,84.8,0.0
22.535,86.7,0.0
23.465,76.7,0.0
22.25,98.1,0.0
20.125,94.3,0.0
16.75,91.1,0.0
14.88,92.3,0.0
22.28,96.3,0.0
21.97,95.2,0.0
20.936666666666664,90.06666666666668,0.0
24.06,93.1,0.0
24.064999999999998,92.2,0.0
17.16,93.5,0.0
24.064999999999998,92.2,0.005
23.185000000000002,92.5,0.0
22.97,89.8,0.0
23.815,97.9,0.0
22.72,95.3,0.005
24.06,93.1,0.01
24.064999999999998,92.2,0.005
23.314999999999998,89.7,0.0
22.595,86.5,0.0
19.12,86.1,0.0
21.85,95.4,0.0
23.155,91.5,0.0
22.62,97.4,0.0
23.25,89.6,0.0
16.69,90.9,0.0
18.155,91.95,0.0
23.22,97.65,0.0
15.25,58.5,0.0
15.5,71.4,0.0
21.125,89.5,0.0
-14.862499999999997,92.30000000000001,0.0
18.655,94.6,0.0
20.060000000000002,94.7,0.0
19.59,87.9,0.0
19.78,86.8,0.0
23.189999999999998,96.8,0.005
23.435000000000002,94.1,0.0
21.014000000000003,93.1,0.002
23.375,98.6,0.0
23.815,97.1,0.005
23.189999999999998,96.8,0.005
23.345,88.2,0.0
22.095,89.1,0.0
23.810000000000002,95.0,0.0
22.5,95.1,0.0
19.655,92.0,0.0
20.53,85.1,0.0
19.06,87.8,0.0
23.060000000000002,92.0,0.0
20.3125,90.0,0.0025
22.345,98.2,0.0
15.38,84.4,0.0
21.94,99.9,0.0
21.82,97.4,0.0
21.215,95.1,0.0
23.405,92.0,0.0
21.59,88.1,0.0
23.0325,85.55,0.0
15.56,95.1,0.0
16.52,94.76666666666667,0.0
20.015,95.05,0.0025
-15.3125,88.65,0.0
15.62,95.0,0.0
21.685000000000002,92.5,0.005
-52.625,92.8,0.0
-52.69,92.3,0.0
23.34,96.1,0.0
18.405,96.4,0.005
21.145000000000003,96.9,0.0
17.44,99.9,0.0
21.009999999999998,95.2,0.0
15.5,93.7,0.0
21.685000000000002,92.5,0.005
14.12,92.4,0.0
19.0,91.8,0.0
20.375,80.5,0.0
23.405,89.2,0.0
23.375,89.7,0.0
15.06,81.3,0.0
23.3575,94.35,0.0
18.405,96.4,0.005
23.9375,93.55000000000001,0.0
19.6,88.4,0.0
24.03,91.3,0.0
24.03,91.4,0.0
24.03,91.3,0.005
17.38,92.2,0.0
18.75,89.3,0.0
-52.78,87.2,0.0
22.5,93.9,0.0
23.2175,90.25,0.0025
23.375,89.0,0.0
21.765,94.95,0.0
22.9525,94.9,0.0
14.12,95.2,0.0
23.69,98.5,0.0
23.435,85.9,0.0
23.314999999999998,90.2,0.0
16.97,89.2,0.005
22.314999999999998,91.4,0.0
22.41,84.1,0.0
20.19,94.3,0.0
22.5,87.4,0.0
17.31,94.0,0.0
19.5,92.0,0.0
16.94,93.5,0.0
22.814999999999998,85.6,0.0
19.538,85.9,0.002
16.0,52.5,0.0
22.905,85.0,0.0
20.72,87.9,0.0
21.22,73.1,0.0
14.62,98.2,0.0
21.0,86.4,0.0
21.619999999999997,97.2,0.0
16.38,93.2,0.0
15.56,95.2,0.0
18.31,94.6,0.0
15.31,86.4,0.0
21.97,99.3,0.0
16.62,91.2,0.0
16.75,89.8,0.0
22.215,91.0,0.0
17.065,90.8,0.0
21.13,99.9,0.0
21.53,79.3,0.0
22.97,99.5,0.0
18.88,91.7,0.0
20.69,92.8,0.0
-52.905,84.9,0.0
16.935,91.9,0.0
20.185000000000002,91.1,0.0
18.155,99.9,0.0
22.97,99.5,0.005
18.56,92.9,0.0
22.235,94.6,0.0
19.56,89.8,0.0
24.0,99.7,0.0
20.845,96.2,0.0
16.38,50.0,0.0
16.81,89.8,0.0
16.81,93.7,0.0
18.25,92.5,0.0
-52.72,84.3,0.0
16.69,91.2,0.0
17.125,92.8,0.0
15.06,91.0,0.0
17.706666666666667,92.89999999999999,0.0
16.613999999999997,94.5,0.002
19.69,92.5,0.0
18.310000000000002,93.8,0.0
22.060000000000002,94.3,0.0
20.4825,94.2,0.0
22.125,89.5,0.0
18.95,95.97999999999999,0.0
18.845,94.3,0.0
19.12,86.0,0.0
14.88,90.2,0.0
17.0,95.1,0.005
22.25,99.9,0.0
23.845,96.0,0.0
-1.635000000000001,91.36666666666667,0.0033333333333333335
24.0,83.5,0.005
22.439999999999998,95.1,0.0
18.285,92.5,0.0
19.185000000000002,88.7,0.0
19.5,86.7,0.0
17.375,99.0,0.0
19.06,93.6,0.0
14.88,95.1,0.0
23.845,96.0,0.01
22.03,92.8,0.0
22.42,74.8,0.0025
16.19,51.7,0.0
15.19,92.1,0.0
14.94,93.4,0.0
22.03,96.7,0.0
14.94,94.5,0.0
15.0,93.0,0.0
-15.235,90.35,0.0
22.97,93.06666666666666,0.0
22.125,83.1,0.0
21.97,95.7,0.0
18.91,89.3,0.0
17.185,93.7,0.0
19.06,87.6,0.0
23.565,93.3,0.0
22.22,95.9,0.0
22.16,91.3,0.0
22.345,93.2,0.0
20.125,97.3,0.0
20.345,96.2,0.0
16.0,94.6,0.0
21.81,87.9,0.0
22.935000000000002,93.0,0.0
20.0625,92.1,0.0
19.560000000000002,88.0,0.0
19.53,88.7,0.0
17.31,98.0,0.0
19.52,95.43333333333334,0.0
23.095,99.9,0.0
17.315,99.9,0.0
22.439999999999998,87.5,0.0
15.19,92.1,0.0
20.28,83.5,0.0
22.91,95.4,0.0
23.6575,90.25,0.0
14.31,73.8,0.0
16.87333333333333,95.89999999999999,0.0
17.310000000000002,98.9,0.0
22.595,82.5,0.0
20.14,95.6,0.0
18.375,90.4,0.0
15.12,91.6,0.0
16.935,91.6,0.005
20.25,93.3,0.0
22.465,91.7,0.0
22.535,87.0,0.0
20.185000000000002,87.4,0.0
23.465,77.7,0.0
22.22,99.9,0.0
16.75,91.4,0.0
-53.0,85.2,0.0
22.28,96.1,0.0
21.97,95.9,0.0
16.81,88.3,0.0
15.94,89.8,0.0
24.06,93.7,0.0
17.19,93.8,0.0
23.155,93.0,0.0
22.97,90.1,0.0
23.815,98.1,0.0
16.815,96.3,0.0
20.03,78.5,0.0
20.655,97.6,0.0
23.314999999999998,89.7,0.0
23.435,90.8,0.0
20.0325,93.44999999999999,0.0025
22.72,96.0,0.005
22.502499999999998,93.95,0.0
23.25,91.2,0.0
23.34,94.9,0.0
16.81,94.1,0.0
21.975,96.80000000000001,0.0025
16.935,92.4,0.0
19.375,92.0,0.0
23.875,98.1,0.0
22.565,97.3,0.0
15.5,73.1,0.0
21.125,89.9,0.0
23.12,97.6,0.0
-52.845,88.3,0.0
18.62,94.8,0.0
20.61,95.1,0.0
21.39,92.35,0.0
19.78,87.8,0.0
23.405,94.4,0.0
23.22,90.8,0.0
19.543333333333333,93.10000000000001,0.0
